_archivo,id_modelo,referenciaWeb,modelo,url,title,allDescs
142585787.json,142585787,"Código de barras：8433325286231
Color de la luz：Luz cálida
Longitud del cable：12cm
Potencia：12W
Temperatura del color：3000K
Caudal luminoso：1400lm
CRI：Ra≥80",8433325286194,https://www.aigostar.com/ES/productCategory/1547785368059908256,Aplique de Pared de Metal blanco 12W,"Características
categoría:
Aplique
Tipo:
Con fuente de luz
Modelo:
rotundidad
Color del producto:
Blanco
Color de la luz:
Luz cálida|Especificación
Dimensión:
D250*H35 mm
Longitud del cable:
12cm|Parámetros técnicos
Potencia:
12W
Voltaje:
220-240V～
Current:
59mA
Frecuencia:
50/60Hz
Temperatura del color:
3000K
Caudal luminoso:
1400lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
94W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～45℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
700g|Vida
Vida útil:
20000h|Material
Material principal:
Hierro|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585788.json,142585788,"Código de barras：8433325286200
Color de la luz：Luz fría
Longitud del cable：12cm
Potencia：6.5W
Temperatura del color：6500K
Caudal luminoso：750lm
CRI：Ra≥80",8433325286200,https://www.aigostar.com/ES/productCategory/1547785368059908253,Aplique de Pared Negro 6.5W,"Características
categoría:
Aplique
Tipo:
Con fuente de luz
Modelo:
rotundidad
Color del producto:
Negro
Color de la luz:
Luz fría|Especificación
Dimensión:
D180*H35 mm
Longitud del cable:
12cm|Parámetros técnicos
Potencia:
6.5W
Voltaje:
220-240V～
Current:
31mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
750lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
55W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～45℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
425g|Vida
Vida útil:
20000h|Material
Material principal:
Hierro|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142585789.json,142585789,"Código de barras：8433325286231
Color de la luz：Luz cálida
Longitud del cable：12cm
Potencia：12W
Temperatura del color：3000K
Caudal luminoso：1400lm
CRI：Ra≥80",8433325286217,https://www.aigostar.com/ES/productCategory/1547785368059908256,Aplique de Pared de Metal blanco 12W,"Características
categoría:
Aplique
Tipo:
Con fuente de luz
Modelo:
rotundidad
Color del producto:
Blanco
Color de la luz:
Luz cálida|Especificación
Dimensión:
D250*H35 mm
Longitud del cable:
12cm|Parámetros técnicos
Potencia:
12W
Voltaje:
220-240V～
Current:
59mA
Frecuencia:
50/60Hz
Temperatura del color:
3000K
Caudal luminoso:
1400lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
94W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～45℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
700g|Vida
Vida útil:
20000h|Material
Material principal:
Hierro|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585790.json,142585790,"Código de barras：8433325286200
Color de la luz：Luz fría
Longitud del cable：12cm
Potencia：6.5W
Temperatura del color：6500K
Caudal luminoso：750lm
CRI：Ra≥80",8433325286224,https://www.aigostar.com/ES/productCategory/1547785368059908253,Aplique de Pared Negro 6.5W,"Características
categoría:
Aplique
Tipo:
Con fuente de luz
Modelo:
rotundidad
Color del producto:
Negro
Color de la luz:
Luz fría|Especificación
Dimensión:
D180*H35 mm
Longitud del cable:
12cm|Parámetros técnicos
Potencia:
6.5W
Voltaje:
220-240V～
Current:
31mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
750lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
55W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～45℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
425g|Vida
Vida útil:
20000h|Material
Material principal:
Hierro|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142585791.json,142585791,"Código de barras：8433325286231
Color de la luz：Luz cálida
Longitud del cable：12cm
Potencia：12W
Temperatura del color：3000K
Caudal luminoso：1400lm
CRI：Ra≥80",8433325286231,https://www.aigostar.com/ES/productCategory/1547785368059908256,Aplique de Pared de Metal blanco 12W,"Características
categoría:
Aplique
Tipo:
Con fuente de luz
Modelo:
rotundidad
Color del producto:
Blanco
Color de la luz:
Luz cálida|Especificación
Dimensión:
D250*H35 mm
Longitud del cable:
12cm|Parámetros técnicos
Potencia:
12W
Voltaje:
220-240V～
Current:
59mA
Frecuencia:
50/60Hz
Temperatura del color:
3000K
Caudal luminoso:
1400lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
94W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～45℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
700g|Vida
Vida útil:
20000h|Material
Material principal:
Hierro|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585792.json,142585792,"Código de barras：8433325286200
Color de la luz：Luz fría
Longitud del cable：12cm
Potencia：6.5W
Temperatura del color：6500K
Caudal luminoso：750lm
CRI：Ra≥80",8433325286248,https://www.aigostar.com/ES/productCategory/1547785368059908253,Aplique de Pared Negro 6.5W,"Características
categoría:
Aplique
Tipo:
Con fuente de luz
Modelo:
rotundidad
Color del producto:
Negro
Color de la luz:
Luz fría|Especificación
Dimensión:
D180*H35 mm
Longitud del cable:
12cm|Parámetros técnicos
Potencia:
6.5W
Voltaje:
220-240V～
Current:
31mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
750lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
55W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～45℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
425g|Vida
Vida útil:
20000h|Material
Material principal:
Hierro|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142585793.json,142585793,"Código de barras：8433325286231
Color de la luz：Luz cálida
Longitud del cable：12cm
Potencia：12W
Temperatura del color：3000K
Caudal luminoso：1400lm
CRI：Ra≥80",8433325286255,https://www.aigostar.com/ES/productCategory/1547785368059908256,Aplique de Pared de Metal blanco 12W,"Características
categoría:
Aplique
Tipo:
Con fuente de luz
Modelo:
rotundidad
Color del producto:
Blanco
Color de la luz:
Luz cálida|Especificación
Dimensión:
D250*H35 mm
Longitud del cable:
12cm|Parámetros técnicos
Potencia:
12W
Voltaje:
220-240V～
Current:
59mA
Frecuencia:
50/60Hz
Temperatura del color:
3000K
Caudal luminoso:
1400lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
94W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～45℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
700g|Vida
Vida útil:
20000h|Material
Material principal:
Hierro|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585794.json,142585794,"Código de barras：8433325289942
Casquillo：GU10
Dimensión：L435*W120*H140 mm
Potencia：80W",8433325289942,https://www.aigostar.com/ES/productCategory/1547785368059908461,Proyector cuádruple negro (sin fuente de luz),"Características
categoría:
Focos
Tipo:
Sin fuente de luz
Modelo:
Foco con cuatro portalámparas
Color del producto:
Negro
Descripción de los puntos de venta:
No se incluye la bombilla;Apto para portalámparas GU10;Bombillas de tipo pin, se instalan con un simple giro;Varios ángulos de ajuste disponibles|Especificación
Casquillo:
GU10
Dimensión:
L435*W120*H140 mm
Cable:
2x0.75mm²|Parámetros técnicos
Potencia:
80W
Voltaje:
220-240V～
Frecuencia:
50/60Hz
Hg(mg):
0
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montaje en el techo|Volumen
Peso neto de un solo producto:
716.7g|Vida
Vida útil:
20000h|Material
Material principal:
Hierro|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
12 pc/Caja de cartón"
142585795.json,142585795,"Código de barras：8433325291495
Color de la luz：Luz natural
Potencia：18W
Temperatura del color：4000K
Caudal luminoso：2100lm",8433325291495,https://www.aigostar.com/ES/productCategory/1557637120775032832,Plafón impermeable 18W 4000K,"Características
Color del producto:
Blanco
Color de la luz:
Luz natural
Descripción de los puntos de venta:
A prueba de humedad, polvo e insectos|Especificación
Dimensión:
D220*H50mm
Número de perlas:
30LED|Parámetros técnicos
Potencia:
18W
Voltaje:
220-240V～
Current:
110mA
Frecuencia:
50/60Hz
Temperatura del color:
4000K
Caudal luminoso:
2100lm
CRI:
Ra≥80
FP:
＞0.9
DF:
≥0.7
Ángulo de haz:
180°
Hg(mg):
0
Equivalencia en bombilla incandescente:
130W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP54
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montaje en el techo|Volumen
Peso neto de un solo producto:
450g|Vida
Vida útil:
25000h|Material
Material principal:
ABS,PC|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585796.json,142585796,"Código de barras：8433325291501
Color de la luz：Luz fría
Potencia：18W
Temperatura del color：6500K
Caudal luminoso：2100lm",8433325291501,https://www.aigostar.com/ES/productCategory/1557637248160239616,Plafón impermeable 18W 6500K,"Características
Color del producto:
Blanco
Color de la luz:
Luz fría
Descripción de los puntos de venta:
A prueba de humedad, polvo e insectos|Especificación
Dimensión:
D220*H50mm
Número de perlas:
30LED|Parámetros técnicos
Potencia:
18W
Voltaje:
220-240V～
Current:
110mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
2100lm
CRI:
Ra≥80
FP:
＞0.9
DF:
≥0.7
Ángulo de haz:
180°
Hg(mg):
0
Equivalencia en bombilla incandescente:
130W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP54
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montaje en el techo|Volumen
Peso neto de un solo producto:
530g|Vida
Vida útil:
25000h|Material
Material principal:
ABS,PC|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585797.json,142585797,"Código de barras：8433325291488
Color de la luz：Luz cálida
Potencia：18W
Temperatura del color：3000K
Caudal luminoso：2000lm",8433325291518,https://www.aigostar.com/ES/productCategory/1557637119785177088,Plafón LED antihumedad 18W 3000K,"Características
Color del producto:
Blanco
Color de la luz:
Luz cálida
Descripción de los puntos de venta:
A prueba de humedad, polvo e insectos|Especificación
Dimensión:
D220*H50mm
Número de perlas:
30LED|Parámetros técnicos
Potencia:
18W
Voltaje:
220-240V～
Current:
110mA
Frecuencia:
50/60Hz
Temperatura del color:
3000K
Caudal luminoso:
2000lm
CRI:
Ra≥80
FP:
＞0.9
DF:
≥0.7
Ángulo de haz:
180°
Hg(mg):
0
Equivalencia en bombilla incandescente:
125W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP54
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montaje en el techo|Volumen
Peso neto de un solo producto:
450g|Vida
Vida útil:
25000h|Material
Material principal:
ABS,PC|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585798.json,142585798,"Código de barras：8433325294816
Color de la luz：Luz fría
Potencia：18W
Temperatura del color：6500K
Caudal luminoso：2400lm",8433325294830,https://www.aigostar.com/ES/productCategory/1575305605395124224,Plafón LED ultrafino 18W 6500K,"Características
Color del producto:
Negro&Blanco
Color de la luz:
Luz fría|Especificación
Dimensión:
Φ293*26mm|Parámetros técnicos
Potencia:
18W
Voltaje:
220-240V～
Current:
105mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
2400lm
CRI:
Ra≥80
FP:
＞0.9
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
147W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP44
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montaje en el techo|Volumen
Peso neto de un solo producto:
450g|Vida
Vida útil:
25000h|Material
Material principal:
ABS,PC|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585799.json,142585799,"Código de barras：8433325294847
Color de la luz：Luz cálida-Luz Fría
Potencia：18W
Temperatura del color：3000K-6500K
Caudal luminoso：1900lm",8433325294847,https://www.aigostar.com/ES/productCategory/1575305605424484352,Plafón LED ultrafino 18W RGB+CCT,"Características
Color del producto:
Blanco
Color de la luz:
Luz cálida-Luz Fría|Especificación
Dimensión:
Φ293*26mm|Parámetros técnicos
Potencia:
18W
Consumo de energía en espera:
≤0.5W
Voltaje:
220-240V～
Current:
105mA
Frecuencia:
50/60Hz
Temperatura del color:
3000K-6500K
Caudal luminoso:
1900lm
CRI:
Ra≥80
FP:
＞0.9
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
120W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP44
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montaje en el techo|Volumen
Peso neto de un solo producto:
530g|Vida
Vida útil:
25000h|Material
Material principal:
ABS,PC|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585800.json,142585800,"Código de barras：8433325294847
Color de la luz：Luz cálida-Luz Fría
Potencia：18W
Temperatura del color：3000K-6500K
Caudal luminoso：1900lm",8433325294854,https://www.aigostar.com/ES/productCategory/1575305605424484352,Plafón LED ultrafino 18W RGB+CCT,"Características
Color del producto:
Blanco
Color de la luz:
Luz cálida-Luz Fría|Especificación
Dimensión:
Φ293*26mm|Parámetros técnicos
Potencia:
18W
Consumo de energía en espera:
≤0.5W
Voltaje:
220-240V～
Current:
105mA
Frecuencia:
50/60Hz
Temperatura del color:
3000K-6500K
Caudal luminoso:
1900lm
CRI:
Ra≥80
FP:
＞0.9
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
120W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP44
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montaje en el techo|Volumen
Peso neto de un solo producto:
530g|Vida
Vida útil:
25000h|Material
Material principal:
ABS,PC|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585801.json,142585801,Código de barras：8433325221065,8433325221065,https://www.aigostar.com/ES/productCategory/1547785368043131572,Aplique Metálico Negro (Sin Fuente de Luz) GU10,"Características
categoría:
Aplique
Tipo:
Sin fuente de luz
Modelo:
rotundidad
Color del producto:
Negro|Especificación
Casquillo:
GU10
Dimensión:
L80*W69*H80 mm|Parámetros técnicos
Potencia:
MAX.35W
Voltaje:
220-240V～
Frecuencia:
50/60Hz
Hg(mg):
0
Protección IK:
IK06
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP54
Entorno de uso:
Exterior
Temperatura:
-20℃～55℃
Método de instalación:
Montadas en superficie|Volumen
Peso neto de un solo producto:
220g|Vida
Vida útil:
6000h|Material
Material principal:
Aleación de aluminio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
40 pc/Caja de cartón"
142585802.json,142585802,Código de barras：8433325221072,8433325221072,https://www.aigostar.com/ES/productCategory/1547785368043131573,Aplique Metálico Negro (Sin Fuente de Luz) GU10,"Características
categoría:
Aplique
Tipo:
Sin fuente de luz
Modelo:
rotundidad
Color del producto:
Negro|Especificación
Casquillo:
GU10
Dimensión:
L150*W69*H80 mm|Parámetros técnicos
Potencia:
MAX.70W
Voltaje:
220-240V～
Frecuencia:
50/60Hz
Hg(mg):
0
Protección IK:
IK06
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP54
Entorno de uso:
Exterior
Temperatura:
-20℃～55℃
Método de instalación:
Montadas en superficie|Volumen
Peso neto de un solo producto:
220g|Vida
Vida útil:
6000h|Material
Material principal:
Aleación de aluminio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
