_archivo,id_modelo,modelo,referenciaWeb,url,title,price,mainImage,allMainImages,description,desc,desc2
142570973.json,142570973,42127678+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142570974.json,142570974,42407678+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142570975.json,142570975,7007678+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142570976.json,142570976,8007678+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142570977.json,142570977,6307678+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142570978.json,142570978,42117678+00+91,42117600 00 91,https://www.hepco-becker.es/ampliacion-del-caballete-lateral/13448-ampliacion-de-soporte-del-caballete-lateral-para-harley-davidson-pan-america-2021--4042545700089.html,AMPLIACIÓN DE SOPORTE DEL CABALLETE LATERAL PARA HARLEY-DAVIDSON PAN AMERICA (2021-),"57,20&nbsp;€",https://www.hepco-becker.es/14881-large_default/ampliacion-de-soporte-del-caballete-lateral-para-harley-davidson-pan-america-2021-.jpg,https://www.hepco-becker.es/14881-large_default/ampliacion-de-soporte-del-caballete-lateral-para-harley-davidson-pan-america-2021-.jpg,"Cuando la Pan America está completamente cargada, o en un terreno inestable, es muy probable que se hunda el caballete lateral. Esta placa de ampliación moldeada con precisión, que se atornilla rápidamente al caballete lateral, puede eliminar este usual problema.

Características:

 > Más de un 100% de aumento de la superficie.

 > Apoyo seguro en todas las superficies.

 > Anodizado negro, resistente a la oxidación.","REFERENCIA
42117600 00 91",Aumenta la base de apoyo del caballete lateral para mayor seguridad en terrenos
142570979.json,142570979,5017678+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142570980.json,142570980,6557678+01+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142570981.json,142570981,5027678+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142570982.json,142570982,5017678+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142570983.json,142570983,5167638+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142570984.json,142570984,5027678+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142570985.json,142570985,6307659+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142570986.json,142570986,5167659+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142570998.json,142570998,5027659+00+03,6804552 01 01,https://www.hepco-becker.es/portaequipaje-moto/601-soporte-trasero-moto-minirack-para-yamaha-mt-03-2016-2019-4042545755041.html,SOPORTE TRASERO MOTO MINIRACK PARA YAMAHA MT-03 (2016-2019),"194,10&nbsp;€",https://www.hepco-becker.es/601-large_default/soporte-trasero-moto-minirack-para-yamaha-mt-03-2016-2019.jpg,https://www.hepco-becker.es/601-large_default/soporte-trasero-moto-minirack-para-yamaha-mt-03-2016-2019.jpg,,"REFERENCIA
6804552 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571017.json,142571017,5167623+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571019.json,142571019,6807654+01+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571020.json,142571020,5167677+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571021.json,142571021,5167598+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571022.json,142571022,42359538+30+09,610033 00 01,https://www.hepco-becker.es/maletas-de-plastico/11294-maletas-laterales-junior-30-4042545505141.html,MALETAS LATERALES JUNIOR 30,"490,00&nbsp;€",https://www.hepco-becker.es/4973-large_default/maletas-laterales-junior-30.jpg,https://www.hepco-becker.es/4973-large_default/maletas-laterales-junior-30.jpg,"Características de las maletas:

 > Absolutamente impermeable gracias a la junta especial.

 > Cubiertas de plástico altamente resistentes.

 > Cerraduras metálicas extremadamente estables para la fijación en el soporte.

 > Se puede suministrar también como set para Enduro.

 > Forma aerodinámica.

 > Bolsos interiores disponibles como accesorios.

 > Incluye llave y cilindro de cerradura.

 > Peso: 3.5 kg.

 > Capacidad: 25 litros.

 > Carga: 10 kg.

 > Medidas: Alto 33 cm x Largo 50 cm x Ancho 22 cm.","REFERENCIA
610033 00 01",Set de maletas laterales Junior 30 en color negro de 27 litros cada una.
142571023.json,142571023,5167632+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571024.json,142571024,42309552+20+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571026.json,142571026,42309552+20+09,42123544 00 01,https://www.hepco-becker.es/protecciones-moto/13794-protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.html,PROTECTOR DE MANOS PARA SUZUKI V-STROM 1050 XT (20-22),"157,80&nbsp;€",https://www.hepco-becker.es/16423-large_default/protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.jpg,https://www.hepco-becker.es/16423-large_default/protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.jpg,"El protector de manos Hepco&Becker protege de manera fiable las manos del conductor y el manillar de la Suzuzi V-Strom 1050 XT (2020-2022). El tubo de acero sólido tiene un diámetro de 12 mm y tiene un acabado recubierto en polvo negro.

Nota: Solo se adapta a motos con el soporte original del manillar.

Características:

> Montaje fácil.

> Incluye: Protectores derecho e izquierdo, kit de montaje y manual.

 > Recubrimiento de polvo negro.

* Si el elevador del manillar está montado, la protección puede no encajar.","REFERENCIA
42123544 00 01",Protector de manillar Hepco&Becker. Construcción sólida de tubos de acero con recubrimiento en polvo. Solo se adapta a los protectores de manos originales de Suzuki.
142571030.json,142571030,42409552+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
