_archivo,ean,modelo,url,title,price,mainImage,allMainImages,description,desc,desc2
B09S6V71XQ.json,B09S6V71XQ,142541685,https://www.amazon.es/dp/B09S6V71XQ,Dolomite Men's Ms Arabba Chino Short Pants,,https://m.media-amazon.com/images/I/51lpoaim0jL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51lpoaim0jL._AC_SL1000_.jpg,,"Date First Available ‏ : ‎ 23 Aug. 2024
Manufacturer ‏ : ‎ DOLOMITE
ASIN ‏ : ‎ B0DF2Z9SWT
Item model number ‏ : ‎ 289171
Department ‏ : ‎ Men's",MS ARABBA DOLOMITE CHINO SHORTS COLOR DARK GREY SIZE XL FOR MEN
B09SFSV7JH.json,B09SFSV7JH,141742187,https://www.amazon.de/dp/B09SFSV7JH,Campagnolo Maximum Smoothness Schaltzugaußenhülle 2200mm schwarz,€15.12,https://m.media-amazon.com/images/I/61xDyMfSupL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61xDyMfSupL._AC_SL1500_.jpg,,,
B09TPXD2VC.json,B09TPXD2VC,142576787,https://www.amazon.de/dp/B09TPXD2VC,Garmin TacX® NEO Multidirectional Motion Plates,€266.90,https://m.media-amazon.com/images/I/61QZzQgRjiL._AC_SL1496_.jpg,https://m.media-amazon.com/images/I/61QZzQgRjiL._AC_SL1496_.jpg,"About this item
Experience a more natural training ride and help you train more efficiently than ever thanks to the multi-directional movement that mimics a real outdoor riding
The saving signs are magnetically and securely attached to the bottom of a smart training device NEO, NEO 2 or NEO 2T
Ride with confidence on motion plates that provide a safe, balanced feel
Maintain the compact footprint and virtually silent performance of your NEO series training equipment","Product Dimensions ‏ : ‎ 61.34 x 20.96 x 15.88 cm; 2.63 kg
Date First Available ‏ : ‎ 23 Mar 2022
Manufacturer ‏ : ‎ Garmin
ASIN ‏ : ‎ B09TPXD2VC
Item model number ‏ : ‎ 010-13193-00
Guaranteed software updates until ‏ : ‎ unknown
Best Sellers Rank: 202,572 in Sports & Outdoors (See Top 100 in Sports & Outdoors)
79 in Bike Trainer Accessories
Customer reviews: 4.3 
4.3 out of 5 stars
    102 ratings","Make your ride even easier with the Tacx® NEO movement plates. These easy to fit motion plates bring a multi-directional movement to your NEO, NEO 2 or NEO 2T smart bike for your most realistic ride. Now, your time in the sneaker feels like you are driving outside, with movements that follow the natural changes of your body and allow you to train more effectively. The two-piece NEO motion plates are magnetically attached to the bottom of the trainer, improving your indoor riding quickly and economically. In addition, they no longer take up space and do not add noise to the almost silent performance of your smart trainer."
B09V85QCNN.json,B09V85QCNN,142530825,https://www.amazon.de/dp/B09V85QCNN,Funko POP TV: Bridgerton - Penelope. CHASE!! This POP! figure comes with a 1 in 6 chance of receiving the special addition RARE chase version,€17.50,https://m.media-amazon.com/images/I/71uOvsolHBL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71uOvsolHBL._AC_SL1500_.jpg,"About this item
Ideal collector's size – with a height of approx. 3.75"" this vinyl minifigure complements other collectibles and fits perfectly in your display case or on your desk.
Premium vinyl material – made of high-quality, durable vinyl, this collector's item is durable and can withstand everyday use, so fans and collectors will enjoy it for a long time.
Ideal gift for Bridgerton fans – ideal for holidays, birthdays or special occasions and as a gift, this exclusive figure is an indispensable addition to any Bridgerton merchandise collection
Expand your collection – complement your growing range of Funko Pop! Figures with this unique vinyl display and look for more rare and collectibles for a complete set.
LEADING POP CULTURE BRAND - Trust in the expertise of Funko, the leading manufacturer of pop culture items such as vinyl figures, action toys, plush, clothing, board games and much more.
› See more product details",,
B09WF1HVLM.json,B09WF1HVLM,142557084,https://www.amazon.es/dp/B09WF1HVLM,"Dt Swiss Unisex - Adults 2200099120 - Adult Guide - Sharwz, One Size",€15.79,https://m.media-amazon.com/images/I/41vIEe+02xL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/41vIEe+02xL._AC_SL1500_.jpg,"About this item
D232 Seatpost Replacement Part
High Quality
Strength and durability","Product details
Package Dimensions ‏ : ‎ 30 x 20 x 15 cm; 30 g
Date First Available ‏ : ‎ 27 Aug. 2023
Manufacturer ‏ : ‎ DT Swiss
ASIN ‏ : ‎ B09WF1HVLM
Item model number ‏ : ‎ 2200099120
Department ‏ : ‎ Unisex
Best Sellers Rank: 354,225 in Sports & Outdoors (See Top 100 in Sports & Outdoors)
456 in Cycling Wheels",High quality bike product makes your activity comfortable. Replacement part for D232 seatpost. DT Swiss Guiding D232 Retractable Seatpost Kit DT Swiss seal for HR hub on bicycle. Outer diameter: approx. 36 mm and inner diameter approx. 30 mm and thickness approx. 2.5 mm.
B09X1STCWD.json,B09X1STCWD,139238286,https://www.amazon.es/dp/B09X1STCWD,VAUDE Women's Cyclone Vi Jacket,,https://m.media-amazon.com/images/I/51W-qxNLc2L._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51W-qxNLc2L._AC_SL1000_.jpg,,"Product Dimensions ‏ : ‎ 35 x 30 x 6 cm
Date First Available ‏ : ‎ 12 April 2021
Manufacturer ‏ : ‎ Vaude
ASIN ‏ : ‎ B09293NBJL
Item model number ‏ : ‎ 42405
Department ‏ : ‎ Women's
Best Sellers Rank: 1,479,779 in Fashion (See Top 100 in Fashion)
4,772 in Women's Sports Clothing Jackets
185,975 in Sport Specific Clothing
Customer reviews: 3.8 
3.8 out of 5 stars
    8 ratings","FOREVER - The women's Cyclone Softshell Jacket for versatile wear. In its new version, it comes with a modernized cut and a 100% recycled material. This classic windproof and breathable with soft fleece lining is suitable for many sports such as snowshoeing, hiking, hiking and more. An easy-care and quick-drying softshell jacket, made with eco-friendly, water-repellent finish without fluorocarbons (PFCs) and offers reliable protection against wind, rain and snow. The cyclone has been equipped with adjustable cuffs and hem and two zipped pockets, the hidden front zip and the stand collar also protect from cold wind and wet conditions. The VAUDE Green Shape label stands for an environmentally friendly, functional product made from sustainable bluesign® certified materials."
B09X1XL6KS.json,B09X1XL6KS,142427989,https://www.amazon.co.uk/dp/B09X1XL6KS,Camco RV Double Wheel Chock with Rope | Keep Your Trailer in-Place While Parked | Fits Tires up to 26-inches in Diameter | Yellow (44470),£23.98,https://m.media-amazon.com/images/I/61KyfmItdCL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61KyfmItdCL._AC_SL1500_.jpg,"Keeps Your Travel Trailer In-Place: Camco’s double chock blocks offer reliable stability, ensuring your trailer stays securely in-place. Now you can re-hitch with confidence, free from worries about unwanted movement or shifting.
Connected by a Rope with Handle: The integrated rope with a handle makes removing the tire chock from the wheel safe and easy, while providing a simple solution for carrying and storing.
Compatibility: These RV must-haves work with any standard vehicle or trailer tire up to 26"", making them a versatile addition to your camping supplies.
Product Dimensions: Each wheel chock measures 8 1/8"" (L) x 4 5/8"" (W) x 4 3/16"" (D) and is linked by a 12mm thick rope with a ~21"" functional length.
Made in the USA: Proudly manufactured in the United States, these heavy duty wheel chocks are a testament to quality craftsmanship and reliable performance.
Durable UV-Resistant Construction: Crafted from high-quality plastic with built-in UV inhibitors, these camper wheel chocks are engineered to withstand the rigors of outdoor use and provide long-lasting performance.
› See more product details",,"Keep your camper stable and secure with Camco’s Double Wheel Chock with Rope. This must-have RV accessory is specially designed to stop tire movement and provide steady support, whether you’re parked at your favorite campsite or gearing up for your next adventure. The two chocks are connected by a sturdy rope with a handle, making removal from the wheel safe and easy. This convenient feature also provides a simple carrying option, ensuring quick setup and hassle-free storage after use. Crafted from durable, premium plastic with UV protection, these trailer wheel chocks are built to handle tough weather and regular use. Despite their rugged design, the RV wheel chocks are lightweight and easy to handle, making them a dependable companion for all your RV trips. Add the Camco RV Double Wheel Chocks with Rope to your camping gear today. With their durability, convenience, and reliable performance, these RV tire chocks are essential wheel stoppers for worry-free travel. Keep your RV secure and enjoy every journey ahead with peace of mind."
B09X5R1J4B.json,B09X5R1J4B,142532844,https://www.amazon.de/dp/B09X5R1J4B,"Sram Unisex - Adult RockShBoost Zeb Fork, Black, 38 mm",€260.78,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,"Proven charger RC shock absorber with low speed pressure level adjustment
38 mm standpipe diameter for more rigidity and safety
Adjustable DebonAir suspension for gentle response
Low diving even on steep terrain
Low-friction SKF seals for high durability and good spring behaviour",,"This ZEB Select Boost suspension fork from RockShox for 27.5 inch wheels combines a charger RC damper with a DebonAir suspension in a new 38 mm suspension. The proven charger RC damping allows low-speed pressure level adjustment. With 38 mm standpipe diameter, the suspension fork provides more performance as well as more rigidity and safety. The optimised DebonAir suspension responds particularly soft, can be adjusted by groundless tokens and is a reliable partner on rough terrain. The ZEB carries the same genes as the lyric and BoXXer and is perfect for enduro use with its large suspension travel."
B09X5RGN65.json,B09X5RGN65,142546958,https://www.amazon.de/dp/B09X5RGN65,"Sram Unisex – Erwachsene CSU Debon Air Gabel, Schwarz, 27.5/29B",€256.66,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,"DebonAir-Technologie
Ladegerät RC
Maxle Stealth
Bodenlose Zeichen
Drehmomentkappen",,"Enduro-Etappen sind in den letzten Jahren immer anspruchsvoller geworden. Die Anforderungen, die an Ihr Material gestellt werden, sind extrem und Ihre neue Lyrik Select ist der ideale Begleiter, um diese Herausforderungen zu meistern. Die neue Charger RC - Dämpfung bietet dir die Möglichkeit, sowohl deine Lowspeed-Druckstufe als auch die Zugstufe einzustellen, um die beste Performance aus deinem Fahrwerk herauszuholen. Das neue Maxima Plush Dämpfungsfluid reduziert sowohl Reibung als auch Geräusche innerhalb der Dämpfung und lässt dich sanft über alle Unebenheiten gleiten. Eine weitere Innovation findet sich in der DebonAir Luftfeder. Jedes einzelne Teil wurde auf minimale Reibung optimiert, um immer eine perfekte Traktion zu gewährleisten."
B09X5S2J3W.json,B09X5S2J3W,142546959,https://www.amazon.de/dp/B09X5S2J3W,"RockShox Pike C1+ Gabel Schwarz 27,5/29",€135.28,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,"Federgabel für Trailbikes
Maxima Plush Dämpfungsöl für weniger Reibung
Mit extrem geringer Reibung für lange Gabelleistung",,"Der Charger 3 hat sich bereits in der Saison 2021 mit mehreren Siegen auf dem Podium bewährt und ist bereit, auch die Menge zu begeistern. Der Charger 3 verfügt über ein völlig neues IFP-Design (Internal Floating Piston), das für mehr Konsistenz während des gesamten Hubs sorgt. Unabhängige Einstellungen verbessern die Kontrolle, ohne sich gegenseitig zu beeinflussen. Mit der Highspeed-Druckstufe, der Lowspeed-Druckstufe und der überarbeiteten Lowspeed-Zugstufe ist jeder Klick präzise und spürbar. Stellen Sie Ihr perfektes Fahrerlebnis ein, ohne groß darüber nachzudenken. Keine Kompromisse und kein Zögern. Das ist Charger 3."
B09XDBSXB1.json,B09XDBSXB1,142605667,https://www.amazon.es/dp/B09XDBSXB1,Zalman Z1 Iceberg White Zalman Computer Case Mini Tower Z1 Iceberg White,€49.57,https://m.media-amazon.com/images/I/5185NRmN8wL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/5185NRmN8wL._AC_SL1000_.jpg,"About this item
With ease, the Zalman Z1 Iceberg housing perfectly accommodates its components for greater efficiency. This Mini Tower size box is equipped with an asymmetrical facade, a mesh top panel and a tempered glass window. To ensure good cooling, this case features two 120mm front fans and a 120mm fan placed on the back, allowing a total of 6 slots for 120mm fans. Compatible with watercooling up to 280mm, it offers an optimized cooling environment while ensuring an ideal installation of all your equipment.
› See more product details",,"With ease, the Zalman Z1 Iceberg housing perfectly accommodates its components for greater efficiency. This Mini Tower size box is equipped with an asymmetrical facade, a mesh top panel and a tempered glass window. To ensure good cooling, this case features two 120mm front fans and a 120mm fan placed on the back, allowing a total of 6 slots for 120mm fans. Compatible with watercooling up to 280mm, it offers an optimized cooling environment while ensuring an ideal installation of all your equipment."
B09XJ4HTDC.json,B09XJ4HTDC,142576963,https://www.amazon.it/dp/B09XJ4HTDC,TAPA LITE FLUSH WC,,https://m.media-amazon.com/images/I/21mP4fIg0cL._AC_.jpg,https://m.media-amazon.com/images/I/21mP4fIg0cL._AC_.jpg,"About this item
Leaders in the manufacture, distribution and installation of pumps and related products
› See more product details",,TAPA WC LITE FLUSH
B09XJ5QB95.json,B09XJ5QB95,142577031,https://www.amazon.co.uk/dp/B09XJ5QB95,Kit Tornilo (37010) 4 Unidades,,https://m.media-amazon.com/images/I/01RmK+J4pJL._AC_.gif,https://m.media-amazon.com/images/I/01RmK+J4pJL._AC_.gif,,,
B09XMVM3T6.json,B09XMVM3T6,142540455,https://www.amazon.es/dp/B09XMVM3T6,WatchGuard Wireless Access Points AP432 (WGA43200000),€242.05,https://m.media-amazon.com/images/I/619Z1KGPAhL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/619Z1KGPAhL._AC_SL1500_.jpg,"About this item
WatchGuard
Wireless Access Point
› See more product details",,WatchGuard Technologies WatchGuard AP432 (WGA43200000)
B0B12N893R.json,B0B12N893R,142569640,https://www.amazon.co.uk/dp/B0B12N893R,Saboteur Game Escape From The Cave,,https://m.media-amazon.com/images/I/71YCBl-555L._AC_SL1200_.jpg,https://m.media-amazon.com/images/I/71YCBl-555L._AC_SL1200_.jpg,"About this item
Portable
› See more product details",,"Product Description

Game Saboteur. Escape From The Cave

Safety Warning

Indicated by manufacturer"
B0B132S4RR.json,B0B132S4RR,142249842,https://www.amazon.es/dp/B0B132S4RR,"Sanetta 232620 gr.104 - Mono corto para niña, diseño de fresa, color gris y rojo",€39.95,https://m.media-amazon.com/images/I/71gH9ZGZTvL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71gH9ZGZTvL._AC_SL1500_.jpg,,"Package Dimensions ‏ : ‎ 30 x 25 x 4 cm; 300 g
Date First Available ‏ : ‎ 11 May 2022
Manufacturer ‏ : ‎ garcia
ASIN ‏ : ‎ B0B132S4RR
Department ‏ : ‎ Niñas","Sanetta 232620 - Mono corto para niña, diseño de fresa"
B0B1DTQKCN.json,B0B1DTQKCN,142565993,https://www.amazon.co.uk/dp/B0B1DTQKCN,"FULBAT – Battery for motorcycle FULBAT Gel FTZ7V/YTZ7V, 12 V, 6.8 Ah, 105 A",EUR53.12,https://m.media-amazon.com/images/I/715NetDthDL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/715NetDthDL._AC_SL1500_.jpg,,,
B0B2X3B6K9.json,B0B2X3B6K9,142588780,https://www.amazon.es/dp/B0B2X3B6K9,G.SKILL D532GB 6000-30 Trident Z5 RGB sr K2 GSK | F5-6000J3040F16GX2-TZ5RS,€186.47,https://m.media-amazon.com/images/I/61NALH3ItcL._AC_SL1280_.jpg,https://m.media-amazon.com/images/I/61NALH3ItcL._AC_SL1280_.jpg,"About this item
Internal memory
Model:F5-6000J3040F16GX2-TZ5RS
Increases processing capacity
› See more product details",,D532GB 6000-30 Trident Z5 RGB sr K2 GSK | F5-6000J3040F16GX2-TZ5RS
B0B3F31NVD.json,B0B3F31NVD,142569818,https://www.amazon.co.uk/dp/B0B3F31NVD,Topi Games - Run 2 Street - Board game - Children's game - From 7 years old - 2 to 8 players - English version,,https://m.media-amazon.com/images/I/71ENHv-FMoL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71ENHv-FMoL._AC_SL1500_.jpg,"About this item
BOARD GAME: Choose your “vehicle” (trotting, skateboarding, BMX, rollerblading) and cover the most kilometers before your friends
FAMILY GAME: Obviously, we are not here to make it easy for you so you will have obstacles in your way but if you play your cards right, you will have your chance to finish first!
RUN 2 STREET: It won't be easy but remember: ""never give up, always persevere""
Avoid the many traps your opponents will throw at you and be the first person to reach the finish line!
AGE: From 7 years DURATION: 15 minutes
› See more product details",,"Product Description

Choose your ""vehicle"" (trotting, skateboarding, BMX, rollerblading) and cover the most kilometers before your friends. Obviously, we are not here to make it easy for you so you will have obstacles in your way but if you play your cards right, you will have your chance to finish first! It won't be easy but remember: ""never give up, always persevere""

Safety Warning

not suitable for a child under 36 months"
